gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,iucn_category
415934347,5288946d-5fcf-4b53-8fd3-74f4cc6b53fc,NA,Plantae,Tracheophyta,Magnoliopsida,Ericales,Theaceae,Franklinia,Franklinia alatamaha,NA,SPECIES,Franklinia alatamaha Bartram ex Marshall,Franklinia alatamaha Bartram ex Marshall,NA,US,Gardens at 74 Knowlton Hill Road.,Connecticut,PRESENT,NA,1ef55060-54da-11dd-9d47-b8a03c50a862,41.83472,-72.20055,1,NA,NA,NA,NA,NA,8/27/01 0:00,27,8,2001,5421082,5421082,PRESERVED_SPECIMEN,UConn,CONN,CONN00057613,4226,NA,NA,CC_BY_4_0,NA,G.J. Anderson,NA,NA,4/24/23 10:05,NA,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE,EX
415927763,5288946d-5fcf-4b53-8fd3-74f4cc6b53fc,NA,Plantae,Tracheophyta,Magnoliopsida,Ericales,Theaceae,Franklinia,Franklinia alatamaha,NA,SPECIES,Franklinia alatamaha Bartram ex Marshall,Franklinia alatamaha Bartram ex Marshall,NA,US,Bartlett Arboretum,Connecticut,PRESENT,NA,1ef55060-54da-11dd-9d47-b8a03c50a862,41.13472,-73.55,20000,NA,NA,NA,NA,NA,10/15/79 0:00,15,10,1979,5421082,5421082,PRESERVED_SPECIMEN,UConn,CONN,CONN00051015,449,NA,NA,CC_BY_4_0,NA,T. Lockwood & L. Sadlon,NA,NA,4/24/23 10:05,NA,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE,EX
4075413480,0039bbb4-f753-40fd-8629-a4ed74fc5c6b,9026480e-517f-43b1-847e-ddeb8b43b475,Plantae,Tracheophyta,Magnoliopsida,Ericales,Theaceae,Franklinia,Franklinia alatamaha,NA,SPECIES,Franklinia alatamaha Bartram ex Marshall,Franklinia alatamaha,Bartram ex Marsh.,US,"Dover, Delaware State University, NW corner of Conrad Hall, across from Ag Annex",Delaware,PRESENT,NA,4eed95de-0189-4611-b7dd-39fb8be83277,39.185278,-75.545556,NA,NA,NA,NA,NA,NA,7/27/11 0:00,27,7,2011,5421082,5421082,PRESERVED_SPECIMEN,DOV,NA,DOV0038041,769,NA,NA,CC_BY_NC_4_0,NA,Susan E. Yost; Naomi Schramm,NA,NA,4/11/23 12:57,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,EX
4075413479,0039bbb4-f753-40fd-8629-a4ed74fc5c6b,fffbf297-1e61-4ade-afb7-7ba49d092d33,Plantae,Tracheophyta,Magnoliopsida,Ericales,Theaceae,Franklinia,Franklinia alatamaha,NA,SPECIES,Franklinia alatamaha Bartram ex Marshall,Franklinia alatamaha,Bartram ex Marsh.,US,"Dover, Delaware State University, NE of Baker Building, left of gate parking lot #6B",Delaware,PRESENT,NA,4eed95de-0189-4611-b7dd-39fb8be83277,39.186389,-75.545,NA,NA,NA,NA,NA,NA,10/31/13 0:00,31,10,2013,5421082,5421082,PRESERVED_SPECIMEN,DOV,NA,DOV0038040,862,NA,NA,CC_BY_NC_4_0,NA,Susan E. Yost; Lou Calabrese; Mike Radebach,NA,NA,4/11/23 12:57,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,EX
4074269693,c884e1d8-8cc4-444f-880c-db87a0f7fce1,befba847-e99f-4886-a073-ac466bf07b59,Plantae,Tracheophyta,Magnoliopsida,Ericales,Theaceae,Franklinia,Franklinia alatamaha,NA,SPECIES,Franklinia alatamaha Bartram ex Marshall,Franklinia alatamaha,Marshall,US,Location: O-5,Washington,PRESENT,NA,6567af74-d231-4588-a123-5d0b7a095fda,47.630064,-122.294582,NA,NA,NA,NA,NA,NA,10/16/84 0:00,16,10,1984,5421082,5421082,PRESERVED_SPECIMEN,UWB,Vascular,494,8,NA,NA,CC0_1_0,University of Washington Bothell,No Collector Name,NA,NA,4/10/23 1:17,NA,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,EX
4073910933,8aa57fb1-a290-467f-a578-77ec8cbe76b6,9aa67d42-f5c9-469c-bf92-be02b615c9ef,Plantae,Tracheophyta,Magnoliopsida,Ericales,Theaceae,Franklinia,Franklinia alatamaha,NA,SPECIES,Franklinia alatamaha Bartram ex Marshall,Franklinia alatamaha,Marshall,US,U of Washington Arboretum. From a cultivated specimen in Georgia.,Washington,PRESENT,NA,6567af74-d231-4588-a123-5d0b7a095fda,47.637062,-122.294321,1180,NA,NA,NA,NA,NA,9/3/83 0:00,3,9,1983,5421082,5421082,PRESERVED_SPECIMEN,ID,Vascular,78042,1130,NA,NA,CC0_1_0,"Stillinger Herbarium, University of Idaho",A. F. Cholewa,NA,NA,4/8/23 21:07,NA,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH,EX
4061352834,e053ff53-c156-4e2e-b9b5-4462e9625424,urn:catalog:MO:Tropicos:103252145,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Mangifera,Mangifera rubropetala,NA,SPECIES,Mangifera rubropetala Kosterm.,Mangifera rubropetala Kosterm.,Kosterm.,US,"Naples Botanical Garden, Asian Garden and surrounding area.",Florida,PRESENT,2,90fd6680-349f-11d8-aa2d-b8a03c50a862,26.105833,-81.772778,NA,NA,3,NA,NA,NA,7/7/22 0:00,7,7,2022,3662194,3662194,PRESERVED_SPECIMEN,NA,Tropicos,103252145,Townesmith 4146,NA,NA,CC_BY_4_0,Missouri Botanical Garden,Andrew Townesmith;Natalie Konig,NA,NA,4/24/23 18:08,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_NONE,EX
4054765561,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/149859298,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,Euphorbia remyi,hanaleiensis,VARIETY,Euphorbia remyi var. hanaleiensis Sherff,Euphorbia remyi hanaleiensis,NA,US,NA,Hawaii,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,21.809554,-159.412808,30338,NA,NA,NA,NA,NA,10/12/21 10:40,12,10,2021,3069281,3069272,HUMAN_OBSERVATION,iNaturalist,Observations,149859298,NA,Kenneth R. Wood (NTBG),2/27/23 22:47,CC_BY_NC_4_0,Kenneth R. Wood (NTBG),Kenneth R. Wood (NTBG),NA,NA,4/19/23 13:25,StillImage,COORDINATE_ROUNDED,EX
4038742063,040c5662-da76-4782-a48e-cdea1892d14c,http://bins.boldsystems.org/index.php/Public_RecordView?processid=GRDMO116-21,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Deppea,Deppea splendens,NA,SPECIES,Deppea splendens Breedlove & Lorence,Deppea splendens,NA,US,NA,Missouri,PRESENT,NA,b3bf3a83-1f68-4541-a03f-330d30d567f5,38.6141,-90.2589,NA,NA,NA,NA,NA,NA,1/16/19 0:00,16,1,2019,2904964,2904964,MATERIAL_SAMPLE,NA,NA,MO:Carlsen3380b,NA,NA,NA,CC_BY_4_0,NA,"Carlsen, Monica",NA,NA,4/18/23 16:59,NA,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES,EX
4038719041,040c5662-da76-4782-a48e-cdea1892d14c,http://bins.boldsystems.org/index.php/Public_RecordView?processid=GRDMO115-21,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Deppea,Deppea splendens,NA,SPECIES,Deppea splendens Breedlove & Lorence,Deppea splendens,NA,US,NA,Missouri,PRESENT,NA,b3bf3a83-1f68-4541-a03f-330d30d567f5,38.6141,-90.2589,NA,NA,NA,NA,NA,NA,1/16/19 0:00,16,1,2019,2904964,2904964,MATERIAL_SAMPLE,NA,NA,MO:Carlsen3380,NA,NA,NA,CC_BY_4_0,NA,"Carlsen, Monica",NA,NA,4/18/23 16:59,NA,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES,EX
4005879668,d8cd16ba-bb74-4420-821e-083f2bac17c2,MF349693,Plantae,Tracheophyta,Magnoliopsida,Ericales,Theaceae,Franklinia,Franklinia alatamaha,NA,SPECIES,Franklinia alatamaha Bartram ex Marshall,Franklinia alatamaha,NA,US,District of Columbia; United States Botanic Garden Production Facility - 2400 Shepherd Parkway SW.,NA,PRESENT,NA,ada9d123-ddb4-467d-8891-806ea8d94230,38.82,-77.019997,NA,NA,NA,NA,NA,NA,7/16/15 0:00,16,7,2015,5421082,5421082,PRESERVED_SPECIMEN,NA,NA,US:VanNeste555,NA,NA,NA,CC_BY_4_0,NA,VanNeste 555,NA,NA,4/22/23 12:43,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES,EX
3990300383,d8cd16ba-bb74-4420-821e-083f2bac17c2,OL689959,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Deppea,Deppea splendens,NA,SPECIES,Deppea splendens Breedlove & Lorence,Deppea splendens,NA,US,Missouri,NA,PRESENT,NA,ada9d123-ddb4-467d-8891-806ea8d94230,38.610001,-90.260002,NA,NA,NA,NA,NA,NA,1/16/19 0:00,16,1,2019,2904964,2904964,PRESERVED_SPECIMEN,NA,NA,MO:Carlsen3380b,NA,NA,NA,CC_BY_4_0,NA,"Carlsen, Monica",NA,NA,4/22/23 12:44,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES,EX
3986127525,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/100496803,Plantae,Tracheophyta,Magnoliopsida,Ericales,Theaceae,Franklinia,Franklinia alatamaha,NA,SPECIES,Franklinia alatamaha Bartram ex Marshall,Franklinia alatamaha,NA,US,NA,Georgia,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,33.852089,-83.559809,7,NA,NA,NA,NA,NA,11/7/21 10:10,7,11,2021,5421082,5421082,HUMAN_OBSERVATION,iNaturalist,Observations,100496803,NA,labuttercup,11/7/21 15:12,CC_BY_NC_4_0,labuttercup,labuttercup,NA,NA,4/19/23 13:13,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,EX
3986107828,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/137039989,Plantae,Tracheophyta,Magnoliopsida,Ericales,Theaceae,Franklinia,Franklinia alatamaha,NA,SPECIES,Franklinia alatamaha Bartram ex Marshall,Franklinia alatamaha,NA,US,NA,Massachusetts,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.058128,-72.262947,4,NA,NA,NA,NA,NA,9/30/22 12:25,30,9,2022,5421082,5421082,HUMAN_OBSERVATION,iNaturalist,Observations,137039989,NA,rafflesiaiamstinky,9/30/22 16:27,CC_BY_NC_4_0,rafflesiaiamstinky,rafflesiaiamstinky,NA,NA,4/19/23 13:24,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,EX
3985773809,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/136439024,Plantae,Tracheophyta,Magnoliopsida,Ericales,Theaceae,Franklinia,Franklinia alatamaha,NA,SPECIES,Franklinia alatamaha Bartram ex Marshall,Franklinia alatamaha,NA,US,NA,Maryland,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,39.057666,-77.037066,5,NA,NA,NA,NA,NA,9/25/22 11:33,25,9,2022,5421082,5421082,HUMAN_OBSERVATION,iNaturalist,Observations,136439024,NA,cgkonny,9/25/22 15:34,CC_BY_NC_4_0,cgkonny,cgkonny,NA,NA,4/19/23 13:24,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,EX
3985657830,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/135734437,Plantae,Tracheophyta,Magnoliopsida,Ericales,Theaceae,Franklinia,Franklinia alatamaha,NA,SPECIES,Franklinia alatamaha Bartram ex Marshall,Franklinia alatamaha,NA,US,NA,Massachusetts,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.387597,-71.099497,4031,NA,NA,NA,NA,NA,9/13/22 17:51,13,9,2022,5421082,5421082,HUMAN_OBSERVATION,iNaturalist,Observations,135734437,NA,hlim06,9/20/22 1:03,CC_BY_NC_4_0,hlim06,hlim06,NA,NA,4/19/23 13:23,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,EX
3969132548,d8cd16ba-bb74-4420-821e-083f2bac17c2,OL689958,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Deppea,Deppea splendens,NA,SPECIES,Deppea splendens Breedlove & Lorence,Deppea splendens,NA,US,Missouri,NA,PRESENT,NA,ada9d123-ddb4-467d-8891-806ea8d94230,38.610001,-90.260002,NA,NA,NA,NA,NA,NA,1/16/19 0:00,16,1,2019,2904964,2904964,PRESERVED_SPECIMEN,NA,NA,MO:Carlsen3380,NA,NA,NA,CC_BY_4_0,NA,"Carlsen, Monica",NA,NA,4/22/23 12:44,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES,EX
3744698165,84f9770e-f762-11e1-a439-00145eb45e9a,UNA00010233,Plantae,Tracheophyta,Magnoliopsida,Ericales,Theaceae,Franklinia,Franklinia alatamaha,NA,SPECIES,Franklinia alatamaha Bartram ex Marshall,Franklinia alatamaha,Bartram ex Marsh.,US,University of Alabama Arboretum next to parking lot.,Alabama,PRESENT,NA,79324e30-d4c7-11d8-bf69-b8a03c50a862,33.19,-87.47,NA,NA,NA,NA,NA,NA,7/24/86 0:00,24,7,1986,5421082,5421082,PRESERVED_SPECIMEN,UNA,NA,UNA00010233,Charles N. Horn 1145,Linda M. Prince,5/1/07 0:00,CC0_1_0,NA,Charles N. Horn,NA,NA,4/24/23 19:14,StillImage,GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,EX
3698163023,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/107349541,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Brugmansia,Brugmansia sanguinea,NA,SPECIES,Brugmansia sanguinea (Ruiz & Pav.) D.Don,Brugmansia sanguinea,NA,US,NA,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,37.579299,-122.473167,2,NA,NA,NA,NA,NA,2/20/22 17:34,20,2,2022,5341760,5341760,HUMAN_OBSERVATION,iNaturalist,Observations,107349541,NA,sandor_in,2/24/22 1:39,CC_BY_NC_4_0,sandor_in,sandor_in,NA,NA,4/19/23 13:24,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES,EX
36352932,b929f23d-290f-4e85-8f17-764c55b3b284,c06e930f-c28b-4f06-b2f2-bc3307034169,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,Delissea,Delissea subcordata,NA,SPECIES,Delissea subcordata Gaudich.,Delissea subcordata,Gaudich.,US,Honolulu Harbor,Hawaii,PRESENT,NA,90cc71b0-055b-11d8-b84e-b8a03c50a862,21.6,-157.9,NA,NA,NA,NA,NA,NA,1870-01-01 00:00:00,1,1,1870,3164971,3164971,PRESERVED_SPECIMEN,BPBM,BISH,604325,Collector Number: s.n.,NA,NA,CC0_1_0,Bernice Pauahi Bishop Museum,"Hillebrand, W.B.",NA,NA,1/24/23 23:27,NA,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,EX
36352365,b929f23d-290f-4e85-8f17-764c55b3b284,f8c2e523-207e-472d-aeb7-95fc2d88e1eb,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,Delissea,Delissea subcordata,subcordata,SUBSPECIES,Delissea subcordata subsp. subcordata,Delissea subcordata subsp. subcordata,NA,US,Honolulu Harbor,Hawaii,PRESENT,NA,90cc71b0-055b-11d8-b84e-b8a03c50a862,21.6,-157.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3164974,3164971,PRESERVED_SPECIMEN,BPBM,BISH,444688,Collector Number: s.n.,T.G.Lammers,8/9/02 0:00,CC0_1_0,Bernice Pauahi Bishop Museum,"Hillebrand, W.B. Lydgate, J.M.",NA,NA,1/24/23 23:25,NA,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,EX
36352324,b929f23d-290f-4e85-8f17-764c55b3b284,a3f278e3-5a74-4534-b8ff-724f3abd6d45,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,Delissea,Delissea subcordata,NA,SPECIES,Delissea subcordata Gaudich.,Delissea subcordata,Gaudich.,US,Honolulu Harbor,Hawaii,PRESENT,NA,90cc71b0-055b-11d8-b84e-b8a03c50a862,21.6,-157.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3164971,3164971,PRESERVED_SPECIMEN,BPBM,BISH,1501193,Collector Number: 2355,NA,NA,CC0_1_0,Bernice Pauahi Bishop Museum,"Hillebrand, W.B. (sub Wawra)",NA,NA,1/24/23 23:23,NA,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,EX
36351624,b929f23d-290f-4e85-8f17-764c55b3b284,20528a66-b190-4342-a07c-3b94ff65152c,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,Delissea,Delissea subcordata,NA,SPECIES,Delissea subcordata Gaudich.,Delissea subcordata,Gaudich.,US,Honolulu Harbor,Hawaii,PRESENT,NA,90cc71b0-055b-11d8-b84e-b8a03c50a862,21.6,-157.9,NA,NA,NA,NA,NA,NA,1870-01-01 00:00:00,1,1,1870,3164971,3164971,PRESERVED_SPECIMEN,BPBM,BISH,444686,Collector Number: s.n.,"Herbst, D.R.; S.H.Sohmer; W.L.Wagner",1/1/89 0:00,CC0_1_0,Bernice Pauahi Bishop Museum,"Hillebrand, W.B.",NA,NA,1/24/23 23:20,NA,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,EX
36351353,b929f23d-290f-4e85-8f17-764c55b3b284,5f640d02-84ec-4d63-a6d3-049fc6ae6401,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,Delissea,Delissea subcordata,NA,SPECIES,Delissea subcordata Gaudich.,Delissea subcordata,Gaudich.,US,Honolulu,Hawaii,PRESENT,NA,90cc71b0-055b-11d8-b84e-b8a03c50a862,21.3,-157.85,NA,NA,NA,NA,NA,NA,1819-08-26 00:00:00,26,8,1819,3164971,3164971,PRESERVED_SPECIMEN,BPBM,BISH,1501190,Collector Number: s.n.,NA,NA,CC0_1_0,Bernice Pauahi Bishop Museum,"Gaudichaud-Beaupré, C.",NA,NA,1/24/23 23:22,NA,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,EX
36351139,b929f23d-290f-4e85-8f17-764c55b3b284,47a3f56f-a005-4923-b04a-e7e223efed92,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,Delissea,Delissea subcordata,subcordata,SUBSPECIES,Delissea subcordata subsp. subcordata,Delissea subcordata subsp. subcordata,NA,US,Honolulu Harbor,Hawaii,PRESENT,NA,90cc71b0-055b-11d8-b84e-b8a03c50a862,21.6,-157.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3164974,3164971,PRESERVED_SPECIMEN,BPBM,BISH,419718,Collector Number: s.n.,T.G.Lammers,8/9/02 0:00,CC0_1_0,Bernice Pauahi Bishop Museum,NA,NA,NA,1/24/23 23:21,NA,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,EX
36350662,b929f23d-290f-4e85-8f17-764c55b3b284,781b13f1-f848-4dd6-9c05-2d50a3e0a122,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,Delissea,Delissea subcordata,subcordata,SUBSPECIES,Delissea subcordata subsp. subcordata,Delissea subcordata subsp. subcordata,NA,US,Honolulu Harbor,Hawaii,PRESENT,NA,90cc71b0-055b-11d8-b84e-b8a03c50a862,21.6,-157.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3164974,3164971,PRESERVED_SPECIMEN,BPBM,BISH,444689,Collector Number: s.n.,T.G.Lammers,8/9/02 0:00,CC0_1_0,Bernice Pauahi Bishop Museum,"Hillebrand, W.B. Lydgate, J.M.",NA,NA,1/24/23 23:29,NA,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,EX
36350567,b929f23d-290f-4e85-8f17-764c55b3b284,430d665c-2a2f-43b5-9919-922e783705c3,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,Delissea,Delissea subcordata,NA,SPECIES,Delissea subcordata Gaudich.,Delissea subcordata,Gaudich.,US,Honolulu Harbor,Hawaii,PRESENT,NA,90cc71b0-055b-11d8-b84e-b8a03c50a862,21.6,-157.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3164971,3164971,PRESERVED_SPECIMEN,BPBM,BISH,1604326,Collector Number: 2355,NA,NA,CC0_1_0,Bernice Pauahi Bishop Museum,"Hillebrand, W.B. (sub Wawra)",NA,NA,1/24/23 23:26,NA,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,EX
36322574,b929f23d-290f-4e85-8f17-764c55b3b284,6a1b2175-36ba-4a52-9f70-8a911ee092eb,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Gesneriaceae,Cyrtandra,Cyrtandra waiolani,NA,SPECIES,Cyrtandra waiolani Wawra,Cyrtandra waiolani,Wawra,US,Oahu,Hawaii,PRESENT,NA,90cc71b0-055b-11d8-b84e-b8a03c50a862,21.6,-157.9,NA,NA,NA,NA,NA,NA,1869-01-01 00:00:00,1,1,1869,5415164,5415164,PRESERVED_SPECIMEN,BPBM,BISH,475967,Collector Number: 1792,D.R.Herbst; S.H.Sohmer; W.L.Wagner,1/1/85 0:00,CC0_1_0,Bernice Pauahi Bishop Museum,"Wawra, H.",NA,NA,1/24/23 23:26,NA,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TYPE_STATUS_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,EX
36322111,b929f23d-290f-4e85-8f17-764c55b3b284,5be0fb12-6137-4564-901a-b942fe66acdd,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Gesneriaceae,Cyrtandra,Cyrtandra waiolani,NA,SPECIES,Cyrtandra waiolani Wawra,Cyrtandra waiolani,Wawra,US,Honolulu Harbor,Hawaii,PRESENT,NA,90cc71b0-055b-11d8-b84e-b8a03c50a862,21.6,-157.9,NA,NA,NA,NA,NA,NA,1869-01-01 00:00:00,1,1,1869,5415164,5415164,PRESERVED_SPECIMEN,BPBM,BISH,1591078,Collector Number: 1792,NA,NA,CC0_1_0,Bernice Pauahi Bishop Museum,"Wawra, H.",NA,NA,1/24/23 23:26,NA,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,EX
36239573,b929f23d-290f-4e85-8f17-764c55b3b284,0dfcee25-2086-4c1a-82be-9758cb9d4fdd,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,Cyanea,Cyanea superba,superba,SUBSPECIES,Cyanea superba subsp. superba,Cyanea superba subsp. superba,NA,US,Honolulu Harbor,Hawaii,PRESENT,NA,90cc71b0-055b-11d8-b84e-b8a03c50a862,21.6,-157.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7069343,5412245,PRESERVED_SPECIMEN,BPBM,BISH,444676,Collector Number: s.n.,NA,NA,CC0_1_0,Bernice Pauahi Bishop Museum,"Hillebrand, W.B.",NA,NA,1/24/23 23:20,NA,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,EX
36238255,b929f23d-290f-4e85-8f17-764c55b3b284,4a6141eb-40ac-461d-a779-9e307df3ac0a,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,Cyanea,Cyanea superba,superba,SUBSPECIES,Cyanea superba subsp. superba,Cyanea superba subsp. superba,NA,US,Honolulu Harbor,Hawaii,PRESENT,NA,90cc71b0-055b-11d8-b84e-b8a03c50a862,21.6,-157.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7069343,5412245,PRESERVED_SPECIMEN,BPBM,BISH,604358,Collector Number: s.n.,NA,NA,CC0_1_0,Bernice Pauahi Bishop Museum,"Hillebrand, W.B.",NA,NA,1/24/23 23:28,NA,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,EX
36221876,b929f23d-290f-4e85-8f17-764c55b3b284,05c61132-a3d6-47f2-8d13-96e706310c91,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,Cyanea,Cyanea cylindrocalyx,NA,SPECIES,Cyanea cylindrocalyx (Rock) Lammers,Cyanea cylindrocalyx (Rock) Lammers,NA,US,NA,Hawai`i,PRESENT,NA,90cc71b0-055b-11d8-b84e-b8a03c50a862,20.08924,-155.62364,NA,NA,NA,NA,NA,NA,6/16/09 0:00,16,6,1909,5412233,5412233,PRESERVED_SPECIMEN,BPBM,BISH,91379.3,NA,NA,NA,CC0_1_0,NA,"Rock, J.F.C.",NA,NA,1/24/23 23:19,NA,GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,EX
